seg,rgn,greenland,island,segID,rgnID
Denmark8154,DNK,1,1,8154,33
Denmark8155,DNK,1,1,8155,33
Denmark8156,DNK,1,1,8156,33
Denmark8159,DNK,1,1,8159,33
Denmark8161,DNK,1,1,8161,33
Denmark8162,DNK,1,1,8162,33
Denmark8163,DNK,1,1,8163,33
Denmark8164,DNK,1,1,8164,33
Denmark8165,DNK,1,1,8165,33
Denmark8166,DNK,1,1,8166,33
Denmark8167,DNK,1,1,8167,33
Denmark8177,DNK,1,1,8177,33
Denmark8178,DNK,1,1,8178,33
Denmark8179,DNK,1,1,8179,33
Denmark8180,DNK,1,1,8180,33
Denmark8181,DNK,1,1,8181,33
Denmark8182,DNK,1,1,8182,33
Denmark8183,DNK,1,1,8183,33
Denmark8184,DNK,1,1,8184,33
Denmark8185,DNK,1,1,8185,33
Denmark8186,DNK,1,1,8186,33
Denmark8187,DNK,1,1,8187,33
Denmark7104,DNK,1,1,7104,33
Denmark7109,DNK,1,1,7109,33
Denmark7110,DNK,1,1,7110,33
Denmark7111,DNK,1,1,7111,33
Denmark7112,DNK,1,1,7112,33
Denmark7113,DNK,1,1,7113,33
Denmark7114,DNK,1,1,7114,33
Denmark7115,DNK,1,1,7115,33
Denmark7116,DNK,1,1,7116,33
Denmark7122,DNK,1,1,7122,33
Denmark7124,DNK,1,1,7124,33
Denmark7792,DNK,1,1,7792,33
Denmark7803,DNK,1,1,7803,33
Denmark7810,DNK,1,1,7810,33
Denmark7812,DNK,1,1,7812,33
Denmark7813,DNK,1,1,7813,33
Denmark7910,DNK,1,1,7910,33
Denmark7911,DNK,1,1,7911,33
Denmark7915,DNK,1,1,7915,33
Denmark7918,DNK,1,1,7918,33
Denmark7919,DNK,1,1,7919,33
Denmark7922,DNK,1,1,7922,33
Denmark7923,DNK,1,1,7923,33
Denmark7926,DNK,1,1,7926,33
Denmark7927,DNK,1,1,7927,33
Denmark7928,DNK,1,1,7928,33
Denmark7931,DNK,1,1,7931,33
Denmark7932,DNK,1,1,7932,33
Denmark7933,DNK,1,1,7933,33
Denmark7938,DNK,1,1,7938,33
Denmark7939,DNK,1,1,7939,33
Denmark7940,DNK,1,1,7940,33
Denmark7123,DNK,1,1,7123,33
Denmark7138,DNK,1,1,7138,33
Denmark7146,DNK,1,1,7146,33
Denmark7949,DNK,1,1,7949,33
Denmark7950,DNK,1,1,7950,33
Denmark7952,DNK,1,1,7952,33
Denmark7956,DNK,1,1,7956,33
Denmark7968,DNK,1,1,7968,33
Denmark7971,DNK,1,1,7971,33
Denmark7975,DNK,1,1,7975,33
Denmark7144,DNK,1,1,7144,33
Denmark7145,DNK,1,1,7145,33
Denmark7147,DNK,1,1,7147,33
Denmark7159,DNK,1,1,7159,33
Denmark7160,DNK,1,1,7160,33
Denmark7161,DNK,1,1,7161,33
Denmark7162,DNK,1,1,7162,33
Denmark7172,DNK,1,1,7172,33
Denmark7951,DNK,1,1,7951,33
Denmark7953,DNK,1,1,7953,33
Denmark7954,DNK,1,1,7954,33
Denmark7955,DNK,1,1,7955,33
Denmark7957,DNK,1,1,7957,33
Denmark7960,DNK,1,1,7960,33
Denmark7962,DNK,1,1,7962,33
Denmark7963,DNK,1,1,7963,33
Denmark7965,DNK,1,1,7965,33
Denmark7967,DNK,1,1,7967,33
Denmark7969,DNK,1,1,7969,33
Denmark7977,DNK,1,1,7977,33
Denmark7173,DNK,1,1,7173,33
Denmark7174,DNK,1,1,7174,33
Denmark7175,DNK,1,1,7175,33
Denmark7198,DNK,1,1,7198,33
Denmark7980,DNK,1,1,7980,33
Denmark7981,DNK,1,1,7981,33
Denmark7982,DNK,1,1,7982,33
Denmark8011,DNK,1,1,8011,33
Denmark8013,DNK,1,1,8013,33
Denmark7218,DNK,1,1,7218,33
Denmark8042,DNK,1,1,8042,33
Denmark8079,DNK,1,1,8079,33
Denmark8081,DNK,1,1,8081,33
Denmark8096,DNK,1,1,8096,33
Denmark8102,DNK,1,1,8102,33
Denmark8105,DNK,1,1,8105,33
Denmark8108,DNK,1,1,8108,33
Denmark8109,DNK,1,1,8109,33
Denmark8113,DNK,1,1,8113,33
Denmark8121,DNK,1,1,8121,33
Denmark8122,DNK,1,1,8122,33
Denmark8125,DNK,1,1,8125,33
Denmark8134,DNK,1,1,8134,33
Denmark8135,DNK,1,1,8135,33
Denmark8128,DNK,1,1,8128,33
Finland9131,FIN,0,0,9131,41
Finland9137,FIN,0,0,9137,41
Finland9138,FIN,0,0,9138,41
Finland9139,FIN,0,0,9139,41
Finland9141,FIN,0,0,9141,41
Ireland8515,IRL,0,0,8515,61
Ireland8496,IRL,0,0,8496,61
Ireland8494,IRL,0,0,8494,61
Ireland8495,IRL,0,0,8495,61
Ireland8493,IRL,0,0,8493,61
Ireland8516,IRL,0,0,8516,61
Ireland8517,IRL,0,0,8517,61
Ireland8518,IRL,0,0,8518,61
Ireland8519,IRL,0,0,8519,61
Ireland8520,IRL,0,0,8520,61
Ireland8521,IRL,0,0,8521,61
Ireland8522,IRL,0,0,8522,61
Ireland8523,IRL,0,0,8523,61
Ireland8524,IRL,0,0,8524,61
Ireland8525,IRL,0,0,8525,61
Ireland8526,IRL,0,0,8526,61
Ireland8489,IRL,0,0,8489,61
Ireland8491,IRL,0,0,8491,61
Ireland8527,IRL,0,0,8527,61
Ireland8488,IRL,0,0,8488,61
Ireland8490,IRL,0,0,8490,61
Ireland8492,IRL,0,0,8492,61
Ireland8497,IRL,0,0,8497,61
Ireland8498,IRL,0,0,8498,61
RussianFederation11813,RUS,0,0,11813,113
RussianFederation11824,RUS,0,0,11824,113
Sweden9108,SWE,0,0,9108,125
Sweden9129,SWE,0,0,9129,125
UnitedKingdom8819,GBR,0,0,8819,45
UnitedKingdom8820,GBR,0,0,8820,45
UnitedKingdom8824,GBR,0,0,8824,45
UnitedKingdom8544,GBR,0,0,8544,45
UnitedStates3383,USA,0,0,3383,138
UnitedStates3451,USA,0,0,3451,138
UnitedStates3371,USA,0,0,3371,138
UnitedStates3376,USA,0,0,3376,138
UnitedStates3378,USA,0,0,3378,138
UnitedStates3381,USA,0,0,3381,138
UnitedStates3382,USA,0,0,3382,138
UnitedStates3364,USA,0,0,3364,138
UnitedStates3365,USA,0,0,3365,138
UnitedStates3366,USA,0,0,3366,138
UnitedStates3367,USA,0,0,3367,138
UnitedStates3374,USA,0,0,3374,138
UnitedStates3375,USA,0,0,3375,138
UnitedStates3377,USA,0,0,3377,138
UnitedStates3379,USA,0,0,3379,138
UnitedStates4979,USA,0,0,4979,138
UnitedStates4980,USA,0,0,4980,138
UnitedStates3368,USA,0,0,3368,138
UnitedStates3369,USA,0,0,3369,138
UnitedStates3370,USA,0,0,3370,138
UnitedStates3372,USA,0,0,3372,138
UnitedStates3373,USA,0,0,3373,138
UnitedStates3380,USA,0,0,3380,138
UnitedStates3391,USA,0,0,3391,138
UnitedStates3392,USA,0,0,3392,138
UnitedStates3393,USA,0,0,3393,138
UnitedStates3395,USA,0,0,3395,138
UnitedStates4984,USA,0,0,4984,138
UnitedStates3385,USA,0,0,3385,138
UnitedStates3387,USA,0,0,3387,138
UnitedStates3390,USA,0,0,3390,138
UnitedStates3397,USA,0,0,3397,138
UnitedStates3398,USA,0,0,3398,138
UnitedStates3399,USA,0,0,3399,138
UnitedStates4983,USA,0,0,4983,138
UnitedStates3410,USA,0,0,3410,138
UnitedStates3420,USA,0,0,3420,138
UnitedStates3423,USA,0,0,3423,138
UnitedStates3426,USA,0,0,3426,138
UnitedStates3421,USA,0,0,3421,138
UnitedStates3422,USA,0,0,3422,138
UnitedStates3424,USA,0,0,3424,138
UnitedStates3425,USA,0,0,3425,138
UnitedStates3430,USA,0,0,3430,138
UnitedStates3434,USA,0,0,3434,138
UnitedStates5033,USA,0,0,5033,138
UnitedStates5034,USA,0,0,5034,138
UnitedStates5035,USA,0,0,5035,138
UnitedStates5036,USA,0,0,5036,138
UnitedStates5037,USA,0,0,5037,138
UnitedStates5038,USA,0,0,5038,138
UnitedStates5039,USA,0,0,5039,138
UnitedStates5040,USA,0,0,5040,138
UnitedStates5041,USA,0,0,5041,138
UnitedStates5042,USA,0,0,5042,138
UnitedStates5043,USA,0,0,5043,138
UnitedStates3435,USA,0,0,3435,138
UnitedStates5044,USA,0,0,5044,138
UnitedStates3439,USA,0,0,3439,138
UnitedStates3441,USA,0,0,3441,138
UnitedStates4985,USA,0,0,4985,138
UnitedStates4986,USA,0,0,4986,138
UnitedStates3401,USA,0,0,3401,138
UnitedStates3403,USA,0,0,3403,138
UnitedStates3404,USA,0,0,3404,138
UnitedStates3406,USA,0,0,3406,138
UnitedStates3407,USA,0,0,3407,138
UnitedStates3408,USA,0,0,3408,138
UnitedStates4987,USA,0,0,4987,138
UnitedStates5004,USA,0,0,5004,138
UnitedStates5007,USA,0,0,5007,138
UnitedStates5009,USA,0,0,5009,138
UnitedStates5010,USA,0,0,5010,138
UnitedStates5011,USA,0,0,5011,138
UnitedStates5012,USA,0,0,5012,138
UnitedStates3402,USA,0,0,3402,138
UnitedStates5013,USA,0,0,5013,138
UnitedStates5014,USA,0,0,5014,138
UnitedStates5015,USA,0,0,5015,138
UnitedStates5016,USA,0,0,5016,138
UnitedStates5018,USA,0,0,5018,138
UnitedStates3428,USA,0,0,3428,138
UnitedStates5017,USA,0,0,5017,138
UnitedStates5019,USA,0,0,5019,138
UnitedStates5020,USA,0,0,5020,138
UnitedStates5021,USA,0,0,5021,138
UnitedStates5022,USA,0,0,5022,138
UnitedStates5023,USA,0,0,5023,138
UnitedStates5024,USA,0,0,5024,138
UnitedStates5025,USA,0,0,5025,138
UnitedStates5026,USA,0,0,5026,138
UnitedStates5027,USA,0,0,5027,138
UnitedStates5028,USA,0,0,5028,138
UnitedStates5029,USA,0,0,5029,138
UnitedStates5030,USA,0,0,5030,138
UnitedStates5031,USA,0,0,5031,138
UnitedStates5032,USA,0,0,5032,138
UnitedStates3443,USA,0,0,3443,138
UnitedStates5048,USA,0,0,5048,138
UnitedStates5049,USA,0,0,5049,138
UnitedStates5050,USA,0,0,5050,138
UnitedStates5054,USA,0,0,5054,138
UnitedStates5055,USA,0,0,5055,138
UnitedStates5056,USA,0,0,5056,138
UnitedStates5051,USA,0,0,5051,138
UnitedStates5052,USA,0,0,5052,138
UnitedStates5053,USA,0,0,5053,138
UnitedStates5058,USA,0,0,5058,138
UnitedStates5059,USA,0,0,5059,138
UnitedStates5060,USA,0,0,5060,138
UnitedStates5061,USA,0,0,5061,138
UnitedStates5062,USA,0,0,5062,138
UnitedStates5063,USA,0,0,5063,138
UnitedStates5064,USA,0,0,5064,138
UnitedStates5065,USA,0,0,5065,138
UnitedStates5066,USA,0,0,5066,138
UnitedStates5067,USA,0,0,5067,138
UnitedStates5068,USA,0,0,5068,138
UnitedStates5069,USA,0,0,5069,138
UnitedStates5070,USA,0,0,5070,138
UnitedStates5071,USA,0,0,5071,138
UnitedStates5072,USA,0,0,5072,138
UnitedStates5073,USA,0,0,5073,138
UnitedStates5074,USA,0,0,5074,138
UnitedStates5075,USA,0,0,5075,138
UnitedStates5076,USA,0,0,5076,138
UnitedStates5077,USA,0,0,5077,138
UnitedStates5078,USA,0,0,5078,138
UnitedStates5079,USA,0,0,5079,138
UnitedStates5080,USA,0,0,5080,138
UnitedStates5081,USA,0,0,5081,138
UnitedStates5083,USA,0,0,5083,138
UnitedStates5084,USA,0,0,5084,138
UnitedStates5085,USA,0,0,5085,138
UnitedStates5086,USA,0,0,5086,138
UnitedStates5087,USA,0,0,5087,138
UnitedStates5088,USA,0,0,5088,138
UnitedStates5089,USA,0,0,5089,138
UnitedStates5090,USA,0,0,5090,138
UnitedStates5091,USA,0,0,5091,138
UnitedStates4988,USA,0,0,4988,138
UnitedStates4989,USA,0,0,4989,138
UnitedStates4990,USA,0,0,4990,138
UnitedStates4991,USA,0,0,4991,138
UnitedStates4992,USA,0,0,4992,138
UnitedStates4993,USA,0,0,4993,138
UnitedStates4994,USA,0,0,4994,138
UnitedStates4995,USA,0,0,4995,138
UnitedStates4996,USA,0,0,4996,138
UnitedStates4997,USA,0,0,4997,138
UnitedStates4998,USA,0,0,4998,138
UnitedStates4999,USA,0,0,4999,138
UnitedStates5000,USA,0,0,5000,138
UnitedStates5001,USA,0,0,5001,138
UnitedStates5002,USA,0,0,5002,138
UnitedStates5003,USA,0,0,5003,138
UnitedStates5005,USA,0,0,5005,138
UnitedStates5006,USA,0,0,5006,138
UnitedStates5008,USA,0,0,5008,138
UnitedStates5082,USA,0,0,5082,138
UnitedStates5093,USA,0,0,5093,138
UnitedStates11882,USA,0,0,11882,138
UnitedStates11895,USA,0,0,11895,138
UnitedStates11962,USA,0,0,11962,138
UnitedStates11982,USA,0,0,11982,138
UnitedStates11989,USA,0,0,11989,138
UnitedStates11992,USA,0,0,11992,138
Canada3389,CAN,0,0,3389,18
Canada3400,CAN,0,0,3400,18
Canada5057,CAN,0,0,5057,18
Canada5095,CAN,0,0,5095,18
Canada5094,CAN,0,0,5094,18
Canada5096,CAN,0,0,5096,18
Canada5097,CAN,0,0,5097,18
Canada5098,CAN,0,0,5098,18
Canada5099,CAN,0,0,5099,18
Canada5137,CAN,0,0,5137,18
Canada5138,CAN,0,0,5138,18
Canada5139,CAN,0,0,5139,18
Canada5140,CAN,0,0,5140,18
Canada5141,CAN,0,0,5141,18
Canada5142,CAN,0,0,5142,18
Canada5143,CAN,0,0,5143,18
Canada5144,CAN,0,0,5144,18
Canada5145,CAN,0,0,5145,18
Canada5184,CAN,0,0,5184,18
Canada5191,CAN,0,0,5191,18
Canada5192,CAN,0,0,5192,18
Canada5193,CAN,0,0,5193,18
Canada5146,CAN,0,0,5146,18
Canada5147,CAN,0,0,5147,18
Canada5148,CAN,0,0,5148,18
Canada5152,CAN,0,0,5152,18
Canada5153,CAN,0,0,5153,18
Canada5154,CAN,0,0,5154,18
Canada5155,CAN,0,0,5155,18
Canada5156,CAN,0,0,5156,18
Canada5157,CAN,0,0,5157,18
Canada5158,CAN,0,0,5158,18
Canada5274,CAN,0,0,5274,18
Canada3388,CAN,0,0,3388,18
Canada5046,CAN,0,0,5046,18
Canada5047,CAN,0,0,5047,18
Canada3394,CAN,0,0,3394,18
Canada3396,CAN,0,0,3396,18
Canada3405,CAN,0,0,3405,18
Canada5149,CAN,0,0,5149,18
Canada3805,CAN,0,0,3805,18
Canada3846,CAN,0,0,3846,18
Canada7636,CAN,0,0,7636,18
Canada7637,CAN,0,0,7637,18
Canada7638,CAN,0,0,7638,18
Canada3882,CAN,0,0,3882,18
Canada7648,CAN,0,0,7648,18
Canada7757,CAN,0,0,7757,18
Canada7759,CAN,0,0,7759,18
Canada7769,CAN,0,0,7769,18
Canada7770,CAN,0,0,7770,18
Canada7772,CAN,0,0,7772,18
Canada7775,CAN,0,0,7775,18
Canada7776,CAN,0,0,7776,18
Canada7777,CAN,0,0,7777,18
Canada7778,CAN,0,0,7778,18
Canada7780,CAN,0,0,7780,18
Canada7785,CAN,0,0,7785,18
Canada3944,CAN,0,0,3944,18
Canada3965,CAN,0,0,3965,18
Canada3967,CAN,0,0,3967,18
Canada3968,CAN,0,0,3968,18
Canada3969,CAN,0,0,3969,18
Canada7935,CAN,0,0,7935,18
Canada7944,CAN,0,0,7944,18
Canada7948,CAN,0,0,7948,18
Canada7959,CAN,0,0,7959,18
Canada7966,CAN,0,0,7966,18
Canada7943,CAN,0,0,7943,18
Canada7945,CAN,0,0,7945,18
Canada7973,CAN,0,0,7973,18
Canada7946,CAN,0,0,7946,18
Canada7947,CAN,0,0,7947,18
Canada7978,CAN,0,0,7978,18
Canada7984,CAN,0,0,7984,18
Canada8012,CAN,0,0,8012,18
Canada8015,CAN,0,0,8015,18
Canada4044,CAN,0,0,4044,18
Canada4045,CAN,0,0,4045,18
Canada4068,CAN,0,0,4068,18
Canada4069,CAN,0,0,4069,18
Canada3734,CAN,0,0,3734,18
Canada3744,CAN,0,0,3744,18
Canada3748,CAN,0,0,3748,18
Canada3749,CAN,0,0,3749,18
Canada3765,CAN,0,0,3765,18
Canada3705,CAN,0,0,3705,18
Canada3723,CAN,0,0,3723,18
Canada3725,CAN,0,0,3725,18
Canada3726,CAN,0,0,3726,18
Canada3729,CAN,0,0,3729,18
Canada3730,CAN,0,0,3730,18
Canada3733,CAN,0,0,3733,18
Canada3735,CAN,0,0,3735,18
Canada3736,CAN,0,0,3736,18
Canada3785,CAN,0,0,3785,18
Canada3720,CAN,0,0,3720,18
Canada3721,CAN,0,0,3721,18
Canada3722,CAN,0,0,3722,18
Canada3979,CAN,0,0,3979,18
Canada3974,CAN,0,0,3974,18
Canada3970,CAN,0,0,3970,18
Canada3971,CAN,0,0,3971,18
Canada3972,CAN,0,0,3972,18
Canada3987,CAN,0,0,3987,18
Canada3988,CAN,0,0,3988,18
Canada3989,CAN,0,0,3989,18
Canada3990,CAN,0,0,3990,18
Canada3991,CAN,0,0,3991,18
Canada3995,CAN,0,0,3995,18
Canada4001,CAN,0,0,4001,18
Canada4002,CAN,0,0,4002,18
Canada4003,CAN,0,0,4003,18
Canada4004,CAN,0,0,4004,18
Canada4005,CAN,0,0,4005,18
Canada4006,CAN,0,0,4006,18
Canada4007,CAN,0,0,4007,18
Canada4008,CAN,0,0,4008,18
Canada4009,CAN,0,0,4009,18
Canada4010,CAN,0,0,4010,18
Canada4011,CAN,0,0,4011,18
Canada4012,CAN,0,0,4012,18
Canada7523,CAN,0,0,7523,18
Canada7524,CAN,0,0,7524,18
Canada7525,CAN,0,0,7525,18
Canada3982,CAN,0,0,3982,18
Canada3994,CAN,0,0,3994,18
Canada4015,CAN,0,0,4015,18
Canada4016,CAN,0,0,4016,18
Canada4017,CAN,0,0,4017,18
Canada4019,CAN,0,0,4019,18
Canada4020,CAN,0,0,4020,18
Canada4021,CAN,0,0,4021,18
Canada4022,CAN,0,0,4022,18
Canada4023,CAN,0,0,4023,18
Canada4024,CAN,0,0,4024,18
Canada4025,CAN,0,0,4025,18
Canada4026,CAN,0,0,4026,18
Canada4027,CAN,0,0,4027,18
Canada4031,CAN,0,0,4031,18
Canada4035,CAN,0,0,4035,18
Canada4036,CAN,0,0,4036,18
Canada7791,CAN,0,0,7791,18
Canada7807,CAN,0,0,7807,18
Canada7808,CAN,0,0,7808,18
Canada7809,CAN,0,0,7809,18
Canada4078,CAN,0,0,4078,18
Canada5378,CAN,0,0,5378,18
Canada5379,CAN,0,0,5379,18
Canada5380,CAN,0,0,5380,18
Canada5386,CAN,0,0,5386,18
Canada5381,CAN,0,0,5381,18
Canada5382,CAN,0,0,5382,18
Canada5412,CAN,0,0,5412,18
Canada5423,CAN,0,0,5423,18
Canada5424,CAN,0,0,5424,18
Canada5425,CAN,0,0,5425,18
Canada5426,CAN,0,0,5426,18
Canada5427,CAN,0,0,5427,18
Canada5428,CAN,0,0,5428,18
Canada5429,CAN,0,0,5429,18
Canada5430,CAN,0,0,5430,18
Canada5431,CAN,0,0,5431,18
Canada5651,CAN,0,0,5651,18
Canada5449,CAN,0,0,5449,18
Canada5450,CAN,0,0,5450,18
Canada5451,CAN,0,0,5451,18
Canada5453,CAN,0,0,5453,18
Canada5432,CAN,0,0,5432,18
Canada5433,CAN,0,0,5433,18
Canada5434,CAN,0,0,5434,18
Canada5435,CAN,0,0,5435,18
Canada5447,CAN,0,0,5447,18
Canada7351,CAN,0,0,7351,18
Canada5436,CAN,0,0,5436,18
Canada5437,CAN,0,0,5437,18
Canada5438,CAN,0,0,5438,18
Canada5439,CAN,0,0,5439,18
Canada5440,CAN,0,0,5440,18
Canada5441,CAN,0,0,5441,18
Canada5442,CAN,0,0,5442,18
Canada5443,CAN,0,0,5443,18
Canada5444,CAN,0,0,5444,18
Canada5445,CAN,0,0,5445,18
Canada5446,CAN,0,0,5446,18
Canada5452,CAN,0,0,5452,18
Canada5296,CAN,0,0,5296,18
Canada5303,CAN,0,0,5303,18
Canada5304,CAN,0,0,5304,18
Canada5305,CAN,0,0,5305,18
Canada5306,CAN,0,0,5306,18
Canada5307,CAN,0,0,5307,18
Canada5308,CAN,0,0,5308,18
Canada5297,CAN,0,0,5297,18
Canada5298,CAN,0,0,5298,18
Canada5299,CAN,0,0,5299,18
Canada5300,CAN,0,0,5300,18
Canada5301,CAN,0,0,5301,18
Canada5302,CAN,0,0,5302,18
Canada5309,CAN,0,0,5309,18
Canada5310,CAN,0,0,5310,18
Canada5311,CAN,0,0,5311,18
Canada5312,CAN,0,0,5312,18
Canada5313,CAN,0,0,5313,18
Canada5314,CAN,0,0,5314,18
Canada5315,CAN,0,0,5315,18
Canada5316,CAN,0,0,5316,18
Canada5317,CAN,0,0,5317,18
Canada5319,CAN,0,0,5319,18
Canada5321,CAN,0,0,5321,18
Canada5335,CAN,0,0,5335,18
Canada5336,CAN,0,0,5336,18
Canada5337,CAN,0,0,5337,18
Canada5344,CAN,0,0,5344,18
Canada5346,CAN,0,0,5346,18
Canada5347,CAN,0,0,5347,18
Canada5348,CAN,0,0,5348,18
Canada5349,CAN,0,0,5349,18
Canada5350,CAN,0,0,5350,18
Canada5360,CAN,0,0,5360,18
Canada5361,CAN,0,0,5361,18
Canada5362,CAN,0,0,5362,18
Canada5365,CAN,0,0,5365,18
Canada5367,CAN,0,0,5367,18
Canada5368,CAN,0,0,5368,18
Canada5377,CAN,0,0,5377,18
Canada5387,CAN,0,0,5387,18
Canada5396,CAN,0,0,5396,18
Canada5406,CAN,0,0,5406,18
Canada5408,CAN,0,0,5408,18
Canada5414,CAN,0,0,5414,18
Canada5383,CAN,0,0,5383,18
Canada5400,CAN,0,0,5400,18
Canada5401,CAN,0,0,5401,18
Canada5402,CAN,0,0,5402,18
Canada5403,CAN,0,0,5403,18
Canada5404,CAN,0,0,5404,18
Canada5405,CAN,0,0,5405,18
Canada5418,CAN,0,0,5418,18
Canada5457,CAN,0,0,5457,18
Canada5461,CAN,0,0,5461,18
Canada5384,CAN,0,0,5384,18
Canada5385,CAN,0,0,5385,18
Canada5415,CAN,0,0,5415,18
Canada5448,CAN,0,0,5448,18
Canada5454,CAN,0,0,5454,18
Canada5471,CAN,0,0,5471,18
Canada5500,CAN,0,0,5500,18
Canada5505,CAN,0,0,5505,18
France7970,FRA,0,0,7970,43
France7972,FRA,0,0,7972,43
Ireland8503,IRL,0,0,8503,61
Ireland8499,IRL,0,0,8499,61
Ireland8500,IRL,0,0,8500,61
Ireland8501,IRL,0,0,8501,61
Ireland8502,IRL,0,0,8502,61
RussianFederation11668,RUS,0,0,11668,113
RussianFederation11686,RUS,0,0,11686,113
RussianFederation11695,RUS,0,0,11695,113
RussianFederation11700,RUS,0,0,11700,113
RussianFederation11701,RUS,0,0,11701,113
RussianFederation11704,RUS,0,0,11704,113
RussianFederation11663,RUS,0,0,11663,113
RussianFederation11667,RUS,0,0,11667,113
UnitedKingdom8504,GBR,0,0,8504,45
UnitedKingdom8547,GBR,0,0,8547,45
UnitedKingdom8549,GBR,0,0,8549,45
UnitedKingdom8552,GBR,0,0,8552,45
UnitedKingdom8555,GBR,0,0,8555,45
UnitedKingdom8560,GBR,0,0,8560,45
UnitedKingdom8574,GBR,0,0,8574,45
UnitedKingdom8576,GBR,0,0,8576,45
UnitedKingdom8578,GBR,0,0,8578,45
UnitedKingdom8579,GBR,0,0,8579,45
UnitedKingdom8580,GBR,0,0,8580,45
UnitedKingdom8581,GBR,0,0,8581,45
UnitedKingdom8585,GBR,0,0,8585,45
UnitedKingdom8587,GBR,0,0,8587,45
UnitedKingdom8591,GBR,0,0,8591,45
UnitedKingdom8594,GBR,0,0,8594,45
UnitedKingdom8595,GBR,0,0,8595,45
UnitedKingdom8788,GBR,0,0,8788,45
UnitedKingdom8789,GBR,0,0,8789,45
UnitedKingdom8588,GBR,0,0,8588,45
UnitedKingdom8589,GBR,0,0,8589,45
UnitedKingdom8590,GBR,0,0,8590,45
UnitedKingdom8592,GBR,0,0,8592,45
UnitedKingdom8593,GBR,0,0,8593,45
UnitedKingdom8620,GBR,0,0,8620,45
UnitedKingdom8627,GBR,0,0,8627,45
UnitedKingdom8628,GBR,0,0,8628,45
UnitedKingdom8629,GBR,0,0,8629,45
UnitedKingdom8631,GBR,0,0,8631,45
UnitedKingdom8632,GBR,0,0,8632,45
UnitedKingdom8633,GBR,0,0,8633,45
UnitedKingdom8634,GBR,0,0,8634,45
UnitedKingdom8638,GBR,0,0,8638,45
UnitedKingdom8639,GBR,0,0,8639,45
UnitedKingdom8640,GBR,0,0,8640,45
UnitedKingdom8641,GBR,0,0,8641,45
UnitedKingdom8644,GBR,0,0,8644,45
UnitedKingdom8645,GBR,0,0,8645,45
UnitedKingdom8646,GBR,0,0,8646,45
UnitedKingdom8647,GBR,0,0,8647,45
UnitedKingdom8648,GBR,0,0,8648,45
UnitedKingdom8649,GBR,0,0,8649,45
UnitedKingdom8650,GBR,0,0,8650,45
UnitedKingdom8651,GBR,0,0,8651,45
UnitedKingdom8652,GBR,0,0,8652,45
UnitedKingdom8653,GBR,0,0,8653,45
UnitedKingdom8680,GBR,0,0,8680,45
UnitedKingdom8681,GBR,0,0,8681,45
UnitedKingdom8682,GBR,0,0,8682,45
UnitedKingdom8683,GBR,0,0,8683,45
UnitedKingdom8684,GBR,0,0,8684,45
UnitedKingdom8685,GBR,0,0,8685,45
UnitedKingdom8686,GBR,0,0,8686,45
UnitedKingdom8687,GBR,0,0,8687,45
UnitedKingdom8792,GBR,0,0,8792,45
UnitedKingdom8794,GBR,0,0,8794,45
UnitedKingdom8797,GBR,0,0,8797,45
UnitedKingdom8804,GBR,0,0,8804,45
UnitedKingdom8596,GBR,0,0,8596,45
UnitedKingdom8597,GBR,0,0,8597,45
UnitedKingdom8598,GBR,0,0,8598,45
UnitedKingdom8599,GBR,0,0,8599,45
UnitedKingdom8600,GBR,0,0,8600,45
UnitedKingdom8505,GBR,0,0,8505,45
UnitedKingdom8506,GBR,0,0,8506,45
UnitedKingdom8507,GBR,0,0,8507,45
UnitedKingdom8508,GBR,0,0,8508,45
UnitedKingdom8509,GBR,0,0,8509,45
UnitedKingdom8510,GBR,0,0,8510,45
UnitedKingdom8511,GBR,0,0,8511,45
UnitedKingdom8512,GBR,0,0,8512,45
UnitedKingdom8513,GBR,0,0,8513,45
UnitedKingdom8514,GBR,0,0,8514,45
UnitedKingdom8790,GBR,0,0,8790,45
UnitedKingdom8630,GBR,0,0,8630,45
UnitedKingdom8616,GBR,0,0,8616,45
UnitedKingdom8621,GBR,0,0,8621,45
UnitedKingdom8622,GBR,0,0,8622,45
UnitedKingdom8623,GBR,0,0,8623,45
UnitedKingdom8624,GBR,0,0,8624,45
UnitedKingdom8625,GBR,0,0,8625,45
UnitedKingdom8626,GBR,0,0,8626,45
UnitedKingdom8635,GBR,0,0,8635,45
UnitedKingdom8636,GBR,0,0,8636,45
UnitedKingdom8637,GBR,0,0,8637,45
UnitedKingdom8642,GBR,0,0,8642,45
UnitedKingdom8643,GBR,0,0,8643,45
UnitedKingdom8654,GBR,0,0,8654,45
UnitedKingdom8655,GBR,0,0,8655,45
UnitedKingdom8656,GBR,0,0,8656,45
UnitedKingdom8657,GBR,0,0,8657,45
UnitedKingdom8791,GBR,0,0,8791,45
UnitedKingdom8688,GBR,0,0,8688,45
UnitedKingdom8689,GBR,0,0,8689,45
UnitedKingdom8690,GBR,0,0,8690,45
UnitedKingdom8691,GBR,0,0,8691,45
UnitedKingdom8679,GBR,0,0,8679,45
UnitedKingdom8692,GBR,0,0,8692,45
UnitedKingdom8601,GBR,0,0,8601,45
UnitedKingdom8602,GBR,0,0,8602,45
UnitedKingdom8603,GBR,0,0,8603,45
UnitedKingdom8604,GBR,0,0,8604,45
UnitedKingdom8605,GBR,0,0,8605,45
UnitedKingdom8606,GBR,0,0,8606,45
